asin,title,url,price,rating,review_count,seller,scraped_at,seller_detailed,price_detailed,description,specifications,availability,shipping_info,ai_prediction,ai_confidence,ai_probabilities,risk_score,risk_level,analysis_timestamp
B0FQCHNJ6K,"WISETA Cartucho de Tinta Compatível para HP 662 662XL Compatível com DeskJet Ink Advantage 1015 1515 2515 2516 2545 2546 2645 3515 4645 (1 Preto, 1 Colorido)",https://www.amazon.com.br/WISETA-Compat%C3%ADvel-para-662XL-Advantage/dp/B0FQCHNJ6K/ref=sr_1_16?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-16&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,215.0,4.4,,Amazon.com.br,2025-10-30 21:39:19,Amazon.com.br,,,{},,,ORIGINAL,0.37,"[0.34, 0.37, 0.29]",2,MÉDIO,2025-10-30T21:44:25.979715
B0CC4225B6,Tinta Recarga Preta 500ml Compatível 662 664 122 60 74,https://www.amazon.com.br/Tinta-Recarga-Preta-500ml-Compat%C3%ADvel/dp/B0CC4225B6/ref=sr_1_17?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-17,27.0,4.8,,VALE JET,2025-10-30 21:39:19,VALE JET,27.0,Tinta de Impressora,{},Em estoque,,COMPATIVEL,0.48,"[0.48, 0.23, 0.29]",4,ALTO,2025-10-30T21:44:25.979715
B09CQCSWQ8,Cartucho Compatível Hp 662 Xl Preto 11 Ml Microjet,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-Preto-Para-Impressora/dp/B09CQCSWQ8/ref=sr_1_18?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-18&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,101.0,5.0,,REAL TONER,2025-10-30 21:39:19,REAL TONER,101.0,Computadores e Informática,{},Em estoque,"+R$ 16,00 de envio",COMPATIVEL,0.43,"[0.43, 0.28, 0.29]",2,MÉDIO,2025-10-30T21:44:25.979715
B0FCMPMXMC,GPC Image Cartucho de tinta compatível com HP 662 662XL Compatível com HP DeskJet Ink Advantage 1015 1515 2545 2645 2515 3515 3545 3546 Impressora (1 Preto 1 Colorido),https://www.amazon.com.br/GPC-Image-compat%C3%ADvel-HP-662/dp/B0FCMPMXMC/ref=sr_1_19?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-19&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,199.0,4.4,,SEIYA-ANAPAULA,2025-10-30 21:39:19,SEIYA-ANAPAULA,199.0,"Rendimento estimado: 700 páginas por cartucho preto compatível com 662XL e 450 páginas por cartucho de tinta colorida compatível com 662XL (carta/A4, com cobertura de 5%)
Conteúdo da embalagem: 2 pacotes remanufaturados de cartuchos de tinta reposição para 662 662XL (1 preto e 1 colorido)
Compatibilidade com impressoras: GPC Image cartucho de tinta compatível com HP 662 662XL compatíveis com HP DeskJet ink Advantage 1015/1515/1516/2545/2546/2645/2646/2515/2516/3515/3516/3545/3546/4645 impressora
Com os chips mais recentes: este cartucho GPC Image compatível com HP 662 662XL está equipado com os chips mais recentes atualizados para garantir a perfeita compatibilidade com as impressoras e uma excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações
Qualidade de impressão superior: nossos cartuchos de tinta compatíveis com 662 662XL proporcionam excelentes resultados de impressão. Cores vibrantes de longa duração e texto nítido. Proporciona uma experiência diferente",{},Em estoque,Cor:,ORIGINAL,0.45,"[0.25, 0.45, 0.3]",1,BAIXO,2025-10-30T21:44:25.979715
B0FLW56P4K,"Cartucho de Tinta H P 662 Colorido Original (CZ104AD) - Para H P DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-662-Colorido-Original-CZ104AD/dp/B0FLW56P4K/ref=sr_1_20?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-20,,,,Amazon.com.br,2025-10-30 21:39:19,Amazon.com.br,,,{},,,ORIGINAL,0.51,"[0.32, 0.51, 0.17]",1,BAIXO,2025-10-30T21:44:25.979715
B0CG41ZBH3,"Cartucho HP 662XL Colorido Original - (CZ106AB) - HP DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-HP-662XL-Colorido-Original/dp/B0CG41ZBH3/ref=sr_1_21?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-21,,5.0,,Amazon.com.br,2025-10-30 21:39:19,Amazon.com.br,,,{},,,ORIGINAL,0.48,"[0.36, 0.48, 0.16]",1,BAIXO,2025-10-30T21:44:25.979715
B0FCQDF1CB,Cartucho 662XL Preto 11ml Compatível HP 100% NOVO – Printech by Microjet (Preto),https://www.amazon.com.br/Cartucho-662XL-Preto-11ml-Compat%C3%ADvel/dp/B0FCQDF1CB/ref=sr_1_22?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-22&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,99.0,,,Amazon.com.br,2025-10-30 21:39:19,Amazon.com.br,,,{},,,COMPATIVEL,0.41,"[0.41, 0.32, 0.27]",2,MÉDIO,2025-10-30T21:44:25.979715
B0CW65CMLH,"Cartucho de tinta de substituição combo 662XL para HP 662XL 662 tinta preta e colorida para impressora Deskjet Advantage 2545 2546 2645 2646 3516 3515 (1 preto, 1 x tricolor)",https://www.amazon.com.br/Cartucho-substitui%C3%A7%C3%A3o-colorida-impressora-Advantage/dp/B0CW65CMLH/ref=sr_1_23?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-23&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,273.0,3.6,,Shupandaojia,2025-10-30 21:39:20,Shupandaojia,273.0,"PARA HP 662XL PRETO E COR TINTA CARTUCHOS COM IMPRESSORAS COMPATÍVEIS: Deskjet Ink Advantage 1015 1515 1516 2515 2516 2545 2546 2646 3515 3516 3545 3546 3564 Impressora 4645 4666.
Alto rendimento de páginas: 850 páginas para cartucho de tinta preta 662XL, 650 páginas para cartucho de tinta colorida 662XL (5% de cobertura).
PACOTE: 2 pacotes para HP 662XL tinta preta e colorida (1 × preto 1 × cor, total 2 pacotes).
Boa qualidade de impressão: tinta de alta qualidade é usada para produzir impressões vívidas e claras que são resistentes ao desbotamento e podem ser preservadas por um longo tempo.
PARA VANTAGENS HP 662GG: Pode ser reconhecido por suas impressoras e instalado facilmente. Conveniente para sua vida.",{},Em estoque,,ORIGINAL,0.48,"[0.35, 0.48, 0.17]",2,MÉDIO,2025-10-30T21:44:25.979715
B0FPSVM2B8,Cartucho de Tinta Compatível 662XL Colorido CZ106AL 10ml,https://www.amazon.com.br/Cartucho-Tinta-Compat%C3%ADvel-Colorido-CZ106AL/dp/B0FPSVM2B8/ref=sr_1_24?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-24&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,86.0,,,Cartucho & Cia.,2025-10-30 21:39:20,Cartucho & Cia.,86.0,"Detalhes Cartucho de tinta compatível 662XL 662 colorido, referência CZ106AB CZ106AL, utilizado nos equipamentos DeskJet Ink Advantage: 1516 Advantage 3516 Advantage 2546 Advantage 2516 Advantage 2646 Advantage 3546 Advantage 4646 Advantage 1015 Advantage 1510 Advantage 1518 Advantage 4645 Advantage 1515 Advantage 2510 Advantage 2540 Advantage 2548 Advantage 3510 Advantage 3540 Advantage 1016 Advantage 2515 Advantage 2545 Advantage 2645 Advantage 3515 Advantage 3545 Advantage 4640 Advantage 4648. O 662XL de alta capacidade e rendimento com excelente qualidade e desempenho.",{},Em estoque,,ORIGINAL,0.39,"[0.33, 0.39, 0.28]",1,BAIXO,2025-10-30T21:44:25.979715
B0CFSC8Y29,"Cartucho de Tinta HP 662 Preto Original (CZ103AD) Para HP DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-662-Original-CZ103AD-DeskJet/dp/B0CFSC8Y29/ref=sr_1_25?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-25,,,,Amazon.com.br,2025-10-30 21:39:20,Amazon.com.br,,,{},,,ORIGINAL,0.5,"[0.32, 0.5, 0.18]",1,BAIXO,2025-10-30T21:44:25.979715
B0CM82X35S,"Cartucho de Tinta HP 662 Preto Original (CZ103AD) Para HP DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-662-Original-CZ103AD-DeskJet/dp/B0CM82X35S/ref=sr_1_26?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-26,66.0,4.3,,Amazon.com.br,2025-10-30 21:39:20,Amazon.com.br,66.0,"[COMPATIBILIDADE] Impressora HP DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646
[RENDIMENTO] Até 100 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos HP originais são feitos com até 50% de material reciclado",{},,,ORIGINAL,0.58,"[0.28, 0.58, 0.14]",1,BAIXO,2025-10-30T21:44:25.979715
B095J62514,Cartucho Compatível HP 662 XL Colorido 10 ML Microjet Para Hp 2516/3516 / 3546/2546 / 1516/4646 / 2646,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-Colorido-Microjet-Para/dp/B095J62514/ref=sr_1_27?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-27&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,112.0,,,Amazon.com.br,2025-10-30 21:39:20,Amazon.com.br,,,{},,,COMPATIVEL,0.39,"[0.39, 0.26, 0.35]",2,MÉDIO,2025-10-30T21:44:25.979715
B09WKLZH4Q,KIT CARTUCHOS DE TINTA COMPATÍVEIS 662XL CZ105AB PRETO COLOR | 1015 1510 1518 2516 2546 2646 3516 |MICROJET,https://www.amazon.com.br/CARTUCHOS-TINTA-COMPAT%C3%8DVEIS-CZ105AB-MICROJET/dp/B09WKLZH4Q/ref=sr_1_28?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-28&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,179.0,,,PRINT OFFICE,2025-10-30 21:39:20,PRINT OFFICE,179.0,2515 Deskjet Ink Advantage 2516 Deskjet Ink Advantage 3515 Deskjet Ink Advantage 3516 Deskjet Ink Advantage 3546 Deskjet Ink Advantage,{},Em estoque,,COMPATIVEL,0.58,"[0.58, 0.34, 0.08]",2,MÉDIO,2025-10-30T21:44:25.979715
B0FCPNG96Z,Cartucho Compatível HP 662XL Preto 11ml + Colorido 10ml para DeskJet 2546 1516 1000 2050 Printech + Microjet 100% novo,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-Colorido-Printech-Microjet/dp/B0FCPNG96Z/ref=sr_1_29?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-29&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,,,Amazon.com.br,2025-10-30 21:39:20,Amazon.com.br,,,{},,,COMPATIVEL,0.37,"[0.37, 0.34, 0.29]",2,MÉDIO,2025-10-30T21:44:25.979715
B08KHSBC6C,Compatível: Cartucho de Tinta HP 662XL Black 11ml Microjet,https://www.amazon.com.br/Compat%C3%ADvel-Cartucho-Tinta-662XL-Microjet/dp/B08KHSBC6C/ref=sr_1_30?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-30&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,96.0,,,Amazon.com.br,2025-10-30 21:39:20,Amazon.com.br,,,{},,,COMPATIVEL,0.38,"[0.38, 0.3, 0.32]",2,MÉDIO,2025-10-30T21:44:25.979715
B089FKYH41,Cartucho 662xl Preto 11ml Masterprint,https://www.amazon.com.br/Cartucho-662xl-Preto-11ml-Masterprint/dp/B089FKYH41/ref=sr_1_31?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-31&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,131.0,5.0,,PAPELARIA PAULA,2025-10-30 21:39:20,PAPELARIA PAULA,131.0,Computadores e Informática,{},Somente 2 em estoque.,,COMPATIVEL,0.57,"[0.57, 0.27, 0.16]",2,MÉDIO,2025-10-30T21:44:25.979715
B0B1KRV782,Cartuchos 662xl Preto + Color 2546 1516 2540 Compatível -MICROJET,https://www.amazon.com.br/Cartuchos-662xl-Preto-Compat%C3%ADvel-MICROJET/dp/B0B1KRV782/ref=sr_1_32?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-32&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,200.0,3.7,,Amazon.com.br,2025-10-30 21:39:20,Amazon.com.br,,,{},,,COMPATIVEL,0.54,"[0.54, 0.23, 0.23]",2,MÉDIO,2025-10-30T21:44:25.979715
B0CN3L1C75,Kit com 02 Cartuchos HP 662 - Preto e Colorido,https://www.amazon.com.br/Kit-com-02-Cartuchos-662/dp/B0CN3L1C75/ref=sr_1_33?dib=eyJ2IjoiMSJ9.dsRM-fH-P0smC-iei0Ipbr9JqOXUJEnuzM__wsU2-MhiBb39BNjMasjMHjQ18oW-A6cGPj1iD57YfddRwbKF3FofVzmNzJfyAAbk9T3k5xOpBUEGO-J8lWw8So-C8FZLC-072nVeJFEhFgc63SE_fRi1TGiwkzYJEATmyyuXAVbfezoVoDR-QLsByjSZnW318Cv2QCJIIF6gYPzVq1AL2qLTeGL1V2WbCErwSgXVl-FYG7pJ_umMirZXDAglwJAxrvNikAl1HJ0GTwT42WYdLkedCzm5V2-Fj3vC5TOSqCM._tGU_cWYSVnBmA7w--47nuAy2WT5fcW2eEbkT-noXNI&dib_tag=se&keywords=cartucho+HP+662&qid=1761871154&sr=8-33,66.0,,,Amazon.com.br,2025-10-30 21:39:20,Amazon.com.br,66.0,"Kit 2 cartucho HP 662 Preto e Colorido Imprima seus documentos todos os dias com alta qualidade garantida a um preço acessível com cartuchos de tinta HP originais de baixo custo, projetados com proteção contra fraude e alertas de pouca tinta o que lhe oferece um desempenho sem preocupações e resultados consistentes.
Os cartuchos originais HP imprimem até 86% mais páginas que cartuchos recarregados. A HP desenvolve produtos testados para oferecer resultados satisfatórios e impressões perfeitas. Os cartuchos originais HP oferecem durabilidade nas suas impressões, com cores nítidas e de qualidade. Os cartuchos anunciados além de originais e lacrados nas caixas, estão prontos para uso e com validade de 12 meses.
Marca: HP Modelo: CZ103AD / CZ104AD Itens inclusos: 1 Cartucho HP 662 Preto 2ml 1 Cartucho HP 662 Colorido 2ml Quantas páginas imprime um cartucho HP 662? Cerca de 120 páginas aproximadamente cada cartucho. Você deve estar se perguntando: qual o cartucho para a sua impressora?
Se sua impressora está nesta lista, este é o cartucho ideal para ela: - Impressora HP DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646",{},,,ORIGINAL,0.54,"[0.26, 0.54, 0.2]",1,BAIXO,2025-10-30T21:44:25.979715
